sku,month,price_eur,units,demand_baseline
S0167,2024-12,0.86,10.4,10.66
S0167,2025-01,0.86,15.3,15.14
S0167,2025-02,0.86,20.8,22.02
S0167,2025-03,0.86,16.0,15.51
S0167,2025-04,0.86,15.0,14.76
S0167,2025-05,0.81,24.8,20.29
S0167,2025-06,0.68,23.5,13.68
S0167,2025-07,0.86,5.0,5.16
S0167,2025-08,0.86,15.3,16.44
S0167,2025-09,0.77,11.8,9.17
S0167,2025-10,0.75,17.3,12.53
S0167,2025-11,0.86,8.1,7.43
S0167,2025-12,0.86,12.3,12.93
S0167,2026-01,0.86,3.3,3.4
S0167,2026-02,0.86,4.9,4.62
S0167,2026-03,0.86,19.3,19.61
S0167,2026-04,0.86,14.8,14.37
S0167,2026-05,0.86,13.5,13.41
S0167,2026-06,0.86,21.3,22.77
S0168,2024-07,35.39,7.0,7.09
S0168,2024-08,35.39,25.1,25.1
S0168,2024-09,30.56,34.3,26.57
S0168,2024-10,28.42,27.8,21.78
S0168,2024-11,35.39,24.0,26.37
S0168,2024-12,35.39,26.0,26.73
S0168,2025-01,35.39,20.1,19.9
S0168,2025-02,35.39,25.3,23.85
S0168,2025-03,33.04,42.6,36.85
S0168,2025-04,35.39,21.9,21.0
S0168,2025-05,35.39,13.8,13.98
S0168,2025-06,27.39,50.6,33.85
S0168,2025-07,31.5,19.9,16.6
S0168,2025-08,28.74,29.6,22.11
S0168,2025-09,28.77,22.7,17.33
S0168,2025-10,30.91,27.4,23.32
S0168,2025-11,35.39,28.0,27.34
S0168,2025-12,35.39,8.6,8.83
S0168,2026-01,35.39,17.3,16.98
S0168,2026-02,35.39,20.8,21.71
S0168,2026-03,35.39,20.5,20.26
S0168,2026-04,35.39,13.1,14.09
S0168,2026-05,26.81,55.2,34.81
S0168,2026-06,35.39,10.1,9.32
S0169,2024-07,3.39,11.5,12.08
S0169,2024-08,3.39,2.7,2.92
S0169,2024-09,3.39,7.4,7.52
S0169,2024-10,3.39,4.1,4.31
S0169,2024-11,3.39,9.5,8.62
S0169,2024-12,3.39,9.9,10.12
S0169,2025-01,3.39,1.8,1.92
S0169,2025-02,3.39,3.0,2.96
S0169,2025-03,3.39,5.2,5.12
S0169,2025-04,3.39,8.2,7.89
S0169,2025-05,2.84,10.3,7.0
S0169,2025-06,3.39,5.7,5.86
S0169,2025-07,3.39,6.7,6.55
S0169,2025-08,2.76,8.9,5.56
S0169,2025-09,3.39,8.3,8.18
S0169,2025-10,3.39,3.9,3.83
S0169,2025-11,2.9,11.8,8.75
S0169,2025-12,3.39,0.1,0.1
S0169,2026-01,2.76,6.1,3.96
S0169,2026-02,2.68,6.5,4.31
S0169,2026-03,3.2,4.6,4.38
S0169,2026-04,3.08,10.4,8.47
S0169,2026-05,2.79,22.1,13.25
S0169,2026-06,3.39,3.2,3.1
S0170,2024-07,6.89,31.5,28.2
S0170,2024-08,7.48,36.9,35.04
S0170,2024-09,7.48,46.8,47.33
S0170,2024-10,6.96,61.5,58.68
S0170,2024-11,7.48,37.5,35.23
S0170,2024-12,7.05,43.1,40.28
S0170,2025-01,7.48,33.9,31.88
S0170,2025-02,7.48,37.9,36.27
S0170,2025-03,6.06,61.5,46.43
S0170,2025-04,7.48,48.3,46.74
S0170,2025-05,7.48,50.8,48.66
S0170,2025-06,7.48,38.5,39.64
S0170,2025-07,7.48,33.1,31.94
S0170,2025-08,7.48,26.6,28.57
S0170,2025-09,7.48,26.0,29.14
S0170,2025-10,7.48,48.2,47.42
S0170,2025-11,7.48,33.3,34.79
S0170,2025-12,6.26,57.6,43.97
S0170,2026-01,7.48,36.4,33.99
S0170,2026-02,5.94,55.4,39.09
S0170,2026-03,6.41,59.1,46.62
S0170,2026-04,7.48,34.9,34.69
S0170,2026-05,7.48,40.3,44.03
S0170,2026-06,7.48,34.1,35.1
S0171,2024-07,1.79,6.5,6.87
S0171,2024-08,1.79,7.5,7.2
S0171,2024-09,1.79,7.8,8.32
S0171,2024-10,1.79,8.4,7.81
S0171,2024-11,1.79,5.9,5.96
S0171,2024-12,1.79,6.6,6.69
S0171,2025-01,1.69,4.8,5.0
S0171,2025-02,1.79,6.6,7.18
S0171,2025-03,1.79,10.0,9.38
S0171,2025-04,1.62,11.4,8.83
S0171,2025-05,1.79,6.2,6.4
S0171,2025-06,1.79,6.0,6.29
S0171,2025-07,1.42,6.7,4.33
S0171,2025-08,1.79,6.0,5.47
S0171,2025-09,1.79,5.7,6.05
S0171,2025-10,1.5,10.6,7.59
S0171,2025-11,1.44,10.4,6.49
S0171,2025-12,1.79,4.9,5.11
S0171,2026-01,1.79,5.7,5.84
S0171,2026-02,1.51,8.4,5.51
S0171,2026-03,1.55,9.0,6.6
S0171,2026-04,1.79,6.0,5.84
S0171,2026-05,1.79,5.2,5.54
S0171,2026-06,1.79,5.0,5.28
S0172,2024-07,24.0,0.1,0.1
S0172,2024-08,30.7,36.6,37.97
S0172,2024-09,30.7,39.1,38.23
S0172,2024-10,30.7,111.2,111.99
S0172,2024-11,30.7,37.7,37.3
S0172,2024-12,30.7,85.5,86.97
S0172,2025-01,30.7,18.8,17.67
S0172,2025-02,30.7,57.1,56.53
S0172,2025-03,30.7,69.8,73.02
S0172,2025-04,30.7,34.8,32.88
S0172,2025-05,30.7,86.5,85.73
S0172,2025-06,30.7,26.5,27.6
S0172,2025-07,24.42,137.2,105.09
S0172,2025-08,25.74,135.6,109.03
S0172,2025-09,30.7,0.1,0.1
S0172,2025-10,30.7,76.2,80.86
S0172,2025-11,23.73,53.9,41.84
S0172,2025-12,30.7,20.0,20.43
S0172,2026-01,30.7,104.6,107.61
S0172,2026-02,30.7,48.9,47.86
S0172,2026-03,26.49,84.9,73.32
S0172,2026-04,30.7,12.1,11.29
S0172,2026-05,30.7,48.4,50.75
S0172,2026-06,30.7,0.2,0.15
S0173,2024-07,1.29,3.3,2.79
S0173,2024-08,1.52,3.3,3.5
S0173,2024-09,1.52,4.3,4.11
S0173,2024-10,1.52,4.0,3.94
S0173,2024-11,1.52,3.6,3.78
S0173,2024-12,1.27,5.0,3.3
S0173,2025-01,1.52,3.3,3.15
S0173,2025-02,1.3,3.8,3.38
S0173,2025-03,1.52,4.4,4.07
S0173,2025-04,1.52,3.8,3.91
S0173,2025-05,1.52,4.5,4.19
S0173,2025-06,1.44,4.0,3.7
S0173,2025-07,1.52,3.0,3.08
S0173,2025-08,1.52,2.7,2.7
S0173,2025-09,1.52,3.8,3.76
S0173,2025-10,1.52,3.7,4.23
S0173,2025-11,1.28,5.1,4.13
S0173,2025-12,1.2,4.7,3.52
S0173,2026-01,1.52,3.2,3.32
S0173,2026-02,1.33,4.2,3.62
S0173,2026-03,1.29,5.6,4.65
S0173,2026-04,1.21,5.2,3.76
S0173,2026-05,1.22,5.2,3.73
S0173,2026-06,1.52,3.9,3.67
S0174,2024-07,0.97,30.4,19.19
S0174,2024-08,1.07,24.3,19.93
S0174,2024-09,1.24,22.5,21.75
S0174,2024-10,1.24,24.9,23.18
S0174,2024-11,1.24,22.7,22.86
S0174,2024-12,1.24,18.4,18.61
S0174,2025-01,0.96,27.4,17.49
S0174,2025-02,1.24,20.5,20.36
S0174,2025-03,1.06,37.3,25.88
S0174,2025-04,1.24,23.0,22.98
S0174,2025-05,1.24,23.3,23.16
S0174,2025-06,1.24,18.9,18.02
S0174,2025-07,1.13,19.3,17.68
S0174,2025-08,1.24,20.7,20.91
S0174,2025-09,1.24,23.1,22.98
S0174,2025-10,1.24,25.4,26.26
S0174,2025-11,0.95,36.0,21.79
S0174,2025-12,1.24,22.5,20.83
S0174,2026-01,1.15,19.7,16.93
S0174,2026-02,0.96,36.8,22.53
S0174,2026-03,1.24,22.7,22.77
S0174,2026-04,1.24,24.0,22.51
S0174,2026-05,1.24,23.6,23.77
S0174,2026-06,1.24,19.2,18.85
S0175,2024-07,1.47,10.1,8.54
S0175,2024-08,1.58,0.1,0.1
S0175,2024-09,1.58,5.4,5.36
S0175,2024-10,1.58,9.3,9.48
S0175,2024-11,1.58,17.4,17.67
S0175,2024-12,1.3,30.5,20.26
S0175,2025-01,1.58,4.2,4.03
S0175,2025-02,1.25,26.3,17.83
S0175,2025-03,1.58,11.3,11.75
S0175,2025-04,1.58,17.2,17.9
S0175,2025-05,1.58,0.1,0.1
S0175,2025-06,1.58,12.4,12.88
S0175,2025-07,1.58,4.3,4.12
S0175,2025-08,1.58,13.2,13.32
S0175,2025-09,1.58,6.7,6.48
S0175,2025-10,1.21,26.4,16.95
S0175,2025-11,1.58,8.0,8.67
S0175,2025-12,1.58,0.1,0.1
S0175,2026-01,1.25,32.3,19.45
S0175,2026-02,1.35,39.8,31.94
S0175,2026-03,1.58,22.8,23.62
S0175,2026-04,1.36,15.2,11.34
S0175,2026-05,1.38,26.0,19.48
S0175,2026-06,1.58,10.6,10.4
S0176,2024-07,9.56,42.3,39.47
S0176,2024-08,9.56,43.7,41.97
S0176,2024-09,9.56,60.8,58.64
S0176,2024-10,9.56,80.7,82.8
S0176,2024-11,9.56,68.3,67.28
S0176,2024-12,9.56,44.3,44.36
S0176,2025-01,9.56,28.2,29.3
S0176,2025-02,9.56,42.6,39.81
S0176,2025-03,9.56,11.1,11.71
S0176,2025-04,9.56,34.4,33.96
S0176,2025-05,7.63,89.7,63.48
S0176,2025-06,9.56,21.6,21.55
S0176,2025-07,9.56,55.1,53.85
S0176,2025-08,8.31,63.6,46.35
S0176,2025-09,9.56,39.5,40.89
S0176,2025-10,9.56,46.3,48.29
S0176,2025-11,8.03,59.0,42.39
S0176,2025-12,9.56,66.4,65.6
S0176,2026-01,8.09,49.2,36.87
S0176,2026-02,9.56,40.5,38.88
S0176,2026-03,9.56,57.4,50.09
S0176,2026-04,7.4,29.7,20.89
S0176,2026-05,9.56,56.9,60.34
S0176,2026-06,9.56,41.6,42.27
S0177,2024-07,6.47,21.8,22.98
S0177,2024-08,6.47,66.0,69.65
S0177,2024-09,6.47,80.9,78.56
S0177,2024-10,6.47,64.8,65.81
S0177,2024-11,6.47,80.7,81.94
S0177,2024-12,6.47,76.6,73.04
S0177,2025-01,6.47,34.7,32.62
S0177,2025-02,5.93,117.5,89.17
S0177,2025-03,4.94,190.0,110.54
S0177,2025-04,6.47,84.1,82.97
S0177,2025-05,6.47,88.5,86.48
S0177,2025-06,6.47,78.9,79.77
S0177,2025-07,5.68,3.4,2.64
S0177,2025-08,6.47,61.6,68.68
S0177,2025-09,6.47,164.3,155.52
S0177,2025-10,6.47,76.1,79.98
S0177,2025-11,5.31,84.4,56.95
S0177,2025-12,6.47,95.6,98.7
S0177,2026-01,5.93,64.7,53.79
S0177,2026-02,5.02,159.3,96.44
S0177,2026-03,6.47,52.2,53.53
S0177,2026-04,6.47,77.7,78.06
S0177,2026-05,4.92,136.1,74.36
S0177,2026-06,4.86,125.0,70.0
S0178,2024-07,1.73,7.8,8.42
S0178,2024-08,1.3,26.9,15.45
S0178,2024-09,1.73,25.1,23.27
S0178,2024-10,1.73,19.3,20.72
S0178,2024-11,1.73,21.2,22.86
S0178,2024-12,1.52,12.7,9.44
S0178,2025-01,1.73,13.5,14.23
S0178,2025-02,1.73,14.3,14.93
S0178,2025-03,1.73,7.4,7.37
S0178,2025-04,1.73,19.6,19.51
S0178,2025-05,1.51,16.5,11.97
S0178,2025-06,1.33,32.1,18.89
S0178,2025-07,1.73,24.4,22.41
S0178,2025-08,1.58,17.6,14.57
S0178,2025-09,1.73,27.5,26.8
S0178,2025-10,1.5,31.2,21.5
S0178,2025-11,1.35,20.6,13.89
S0178,2025-12,1.55,21.2,18.61
S0178,2026-01,1.73,9.7,9.86
S0178,2026-02,1.73,10.9,10.99
S0178,2026-03,1.73,12.7,12.27
S0178,2026-04,1.31,37.4,23.04
S0178,2026-05,1.73,19.0,19.64
S0178,2026-06,1.73,11.8,12.69
S0179,2024-07,9.82,106.8,102.37
S0179,2024-08,8.92,133.8,116.44
S0179,2024-09,9.82,127.9,133.03
S0179,2024-10,9.82,221.1,222.25
S0179,2024-11,7.97,310.5,203.41
S0179,2024-12,9.82,219.2,207.82
S0179,2025-01,9.82,10.9,12.32
S0179,2025-02,9.82,170.1,167.82
S0179,2025-03,7.52,93.8,65.35
S0179,2025-04,9.82,83.9,83.27
S0179,2025-05,9.82,212.3,206.77
S0179,2025-06,9.82,124.5,134.71
S0179,2025-07,9.82,0.1,0.1
S0179,2025-08,9.21,136.6,113.81
S0179,2025-09,9.82,184.0,189.98
S0179,2025-10,8.89,152.6,127.53
S0179,2025-11,9.82,124.1,136.45
S0179,2025-12,9.82,107.1,102.75
S0179,2026-01,9.82,201.4,202.89
S0179,2026-02,9.04,0.1,0.1
S0179,2026-03,9.82,64.9,64.76
S0179,2026-04,7.66,186.3,132.12
S0179,2026-05,9.82,197.0,182.7
S0179,2026-06,9.82,120.4,125.94
S0180,2024-07,5.63,9.2,9.46
S0180,2024-08,5.63,8.2,7.71
S0180,2024-09,5.63,13.2,12.55
S0180,2024-10,5.63,12.8,12.63
S0180,2024-11,5.63,8.5,8.25
S0180,2024-12,4.39,15.0,10.55
S0180,2025-01,5.63,10.6,10.73
S0180,2025-02,4.71,12.4,8.63
S0180,2025-03,5.63,8.2,8.92
S0180,2025-04,5.63,10.4,10.66
S0180,2025-05,5.63,10.3,10.13
S0180,2025-06,5.63,11.6,10.78
S0180,2025-07,5.63,6.5,6.56
S0180,2025-08,5.63,8.7,9.21
S0180,2025-09,5.2,12.4,10.56
S0180,2025-10,5.63,10.8,10.37
S0180,2025-11,5.63,13.1,12.81
S0180,2025-12,5.63,7.4,7.16
S0180,2026-01,5.63,7.1,6.8
S0180,2026-02,4.3,13.5,7.54
S0180,2026-03,5.63,8.6,9.31
S0180,2026-04,5.63,9.7,9.25
S0180,2026-05,5.63,6.4,6.75
S0180,2026-06,4.54,9.4,5.95
S0181,2024-07,97.76,78.5,69.85
S0181,2024-08,86.04,96.8,84.27
S0181,2024-09,97.76,100.9,98.56
S0181,2024-10,75.87,81.5,61.64
S0181,2024-11,97.76,113.8,108.54
S0181,2024-12,97.76,70.5,71.01
S0181,2025-01,83.22,69.4,56.71
S0181,2025-02,97.76,62.1,58.39
S0181,2025-03,97.76,62.8,61.99
S0181,2025-04,97.76,36.1,35.45
S0181,2025-05,97.76,94.8,90.62
S0181,2025-06,97.76,67.2,69.38
S0181,2025-07,87.51,56.4,47.22
S0181,2025-08,97.76,67.5,67.46
S0181,2025-09,97.76,62.0,61.14
S0181,2025-10,78.34,46.7,37.07
S0181,2025-11,97.76,108.8,109.98
S0181,2025-12,97.76,52.6,51.86
S0181,2026-01,97.76,14.9,14.36
S0181,2026-02,97.76,126.1,124.86
S0181,2026-03,97.76,80.2,79.87
S0181,2026-04,97.76,89.0,91.16
S0181,2026-05,97.76,93.3,87.65
S0181,2026-06,97.76,61.7,67.72
S0182,2024-07,1.49,5.9,6.27
S0182,2024-08,1.49,9.6,8.87
S0182,2024-09,1.49,12.6,12.98
S0182,2024-10,1.49,13.4,13.7
S0182,2024-11,1.49,10.7,11.35
S0182,2024-12,1.16,12.8,8.42
S0182,2025-01,1.49,9.1,9.25
S0182,2025-02,1.49,15.0,15.83
S0182,2025-03,1.49,13.2,13.88
S0182,2025-04,1.23,17.3,13.05
S0182,2025-05,1.49,7.5,7.15
S0182,2025-06,1.49,10.3,10.56
S0182,2025-07,1.49,12.2,11.5
S0182,2025-08,1.49,9.9,10.11
S0182,2025-09,1.49,10.9,11.02
S0182,2025-10,1.49,10.8,10.72
S0182,2025-11,1.31,17.2,12.84
S0182,2025-12,1.49,10.1,10.6
S0182,2026-01,1.28,14.8,11.97
S0182,2026-02,1.31,13.1,10.56
S0182,2026-03,1.49,13.0,12.02
S0182,2026-04,1.34,15.6,12.3
S0182,2026-05,1.49,10.5,10.79
S0182,2026-06,1.49,11.5,11.22
S0183,2024-07,1.64,126.4,120.68
S0183,2024-08,1.64,141.6,147.15
S0183,2024-09,1.64,166.4,176.76
S0183,2024-10,1.42,234.5,186.33
S0183,2024-11,1.64,151.7,149.25
S0183,2024-12,1.38,176.3,123.0
S0183,2025-01,1.64,82.9,79.5
S0183,2025-02,1.64,131.8,124.95
S0183,2025-03,1.64,189.7,199.41
S0183,2025-04,1.64,223.5,219.55
S0183,2025-05,1.64,202.1,187.98
S0183,2025-06,1.64,134.3,141.0
S0183,2025-07,1.64,118.3,117.36
S0183,2025-08,1.64,156.8,158.83
S0183,2025-09,1.43,156.1,125.96
S0183,2025-10,1.64,157.9,149.4
S0183,2025-11,1.64,150.8,156.57
S0183,2025-12,1.64,177.3,169.85
S0183,2026-01,1.64,153.8,154.38
S0183,2026-02,1.64,128.7,125.94
S0183,2026-03,1.64,159.1,162.06
S0183,2026-04,1.55,216.4,198.14
S0183,2026-05,1.64,151.7,162.52
S0183,2026-06,1.64,154.6,168.55
S0184,2024-07,10.1,11.2,8.14
S0184,2024-08,12.01,11.6,11.79
S0184,2024-09,12.01,14.3,13.15
S0184,2024-10,12.01,17.3,16.73
S0184,2024-11,12.01,17.4,18.05
S0184,2024-12,12.01,13.9,13.81
S0184,2025-01,12.01,11.6,12.43
S0184,2025-02,12.01,9.0,9.89
S0184,2025-03,12.01,15.9,15.66
S0184,2025-04,12.01,12.8,13.2
S0184,2025-05,12.01,14.5,14.97
S0184,2025-06,12.01,17.7,19.04
S0184,2025-07,12.01,8.9,9.88
S0184,2025-08,10.04,23.9,16.8
S0184,2025-09,12.01,29.2,27.07
S0184,2025-10,12.01,20.7,20.31
S0184,2025-11,10.6,22.8,18.22
S0184,2025-12,12.01,16.9,17.4
S0184,2026-01,12.01,11.8,11.81
S0184,2026-02,10.01,22.5,15.88
S0184,2026-03,12.01,21.1,22.57
S0184,2026-04,12.01,26.1,24.72
S0184,2026-05,10.29,24.4,17.9
S0184,2026-06,12.01,9.4,9.44
S0185,2024-07,29.66,277.4,182.42
S0185,2024-08,29.91,126.6,90.25
S0185,2024-09,38.74,242.8,232.61
S0185,2024-10,38.74,310.5,300.35
S0185,2024-11,38.74,221.7,196.99
S0185,2024-12,36.37,88.0,78.05
S0185,2025-01,38.74,93.8,91.81
S0185,2025-02,38.74,205.6,213.43
S0185,2025-03,38.74,230.5,263.95
S0185,2025-04,38.74,189.1,171.94
S0185,2025-05,34.01,67.2,53.39
S0185,2025-06,38.74,161.2,151.82
S0185,2025-07,38.74,253.7,221.38
S0185,2025-08,33.98,296.3,247.94
S0185,2025-09,38.74,254.7,262.26
S0185,2025-10,38.74,59.5,66.71
S0185,2025-11,31.07,400.7,283.97
S0185,2025-12,38.74,42.6,42.72
S0185,2026-01,38.74,99.0,102.68
S0185,2026-02,38.74,198.6,186.24
S0185,2026-03,38.74,218.9,213.99
S0185,2026-04,38.74,74.1,77.38
S0185,2026-05,38.74,215.6,219.23
S0185,2026-06,29.48,110.2,75.81
S0186,2024-07,9.39,13.2,13.71
S0186,2024-08,9.39,12.8,12.92
S0186,2024-09,9.39,13.9,13.82
S0186,2024-10,9.39,17.9,18.67
S0186,2024-11,9.39,17.7,18.33
S0186,2024-12,9.39,14.1,14.24
S0186,2025-01,9.39,13.0,12.44
S0186,2025-02,7.43,23.8,15.28
S0186,2025-03,7.54,17.6,12.52
S0186,2025-04,9.39,18.4,19.36
S0186,2025-05,9.39,16.1,16.47
S0186,2025-06,9.39,15.7,16.28
S0186,2025-07,9.39,14.0,13.82
S0186,2025-08,7.57,17.2,12.65
S0186,2025-09,8.6,17.6,16.19
S0186,2025-10,9.39,18.9,18.03
S0186,2025-11,9.39,18.4,18.03
S0186,2025-12,9.39,13.0,13.11
S0186,2026-01,8.25,15.2,13.55
S0186,2026-02,9.39,16.5,15.85
S0186,2026-03,9.39,14.9,14.96
S0186,2026-04,8.55,19.0,16.34
S0186,2026-05,9.39,16.5,16.45
S0186,2026-06,9.39,15.8,14.51
S0187,2024-07,2.44,7.7,8.35
S0187,2024-08,2.44,14.2,14.38
S0187,2024-09,2.44,30.0,29.51
S0187,2024-10,2.01,50.4,29.51
S0187,2024-11,2.44,31.4,31.37
S0187,2024-12,2.16,17.8,13.17
S0187,2025-01,2.26,2.5,2.1
S0187,2025-02,2.44,40.0,38.35
S0187,2025-03,1.93,49.6,30.04
S0187,2025-04,2.44,17.7,17.69
S0187,2025-05,2.44,19.7,19.76
S0187,2025-06,1.86,38.7,20.87
S0187,2025-07,2.44,15.6,15.91
S0187,2025-08,2.44,23.1,24.24
S0187,2025-09,2.21,14.3,12.33
S0187,2025-10,2.44,35.2,32.74
S0187,2025-11,2.44,18.3,19.01
S0187,2025-12,2.44,16.8,17.5
S0187,2026-01,2.14,30.6,21.87
S0187,2026-02,2.44,15.6,15.95
S0187,2026-03,2.28,34.4,29.16
S0187,2026-04,2.44,31.6,29.9
S0187,2026-05,2.44,28.6,27.34
S0187,2026-06,2.12,39.9,28.28
S0188,2024-07,10.45,1.1,1.08
S0188,2024-08,8.43,8.1,5.81
S0188,2024-09,10.45,3.0,3.08
S0188,2024-10,10.45,5.6,5.15
S0188,2024-11,10.45,2.1,2.04
S0188,2024-12,9.61,4.1,3.52
S0188,2025-01,10.45,1.1,1.17
S0188,2025-02,8.06,6.7,4.67
S0188,2025-03,8.53,7.0,4.9
S0188,2025-04,10.45,4.1,4.24
S0188,2025-05,10.45,3.9,4.18
S0188,2025-06,10.45,3.9,3.85
S0188,2025-07,10.45,5.0,5.27
S0188,2025-08,10.45,3.1,2.99
S0188,2025-09,10.45,2.5,2.55
S0188,2025-10,10.45,6.6,6.16
S0188,2025-11,10.45,4.7,4.77
S0188,2025-12,10.45,3.4,3.49
S0188,2026-01,10.45,4.3,4.07
S0188,2026-02,10.45,3.2,3.37
S0188,2026-03,8.95,5.5,4.27
S0188,2026-04,10.45,5.0,5.22
S0188,2026-05,10.45,5.1,4.73
S0188,2026-06,10.45,6.8,6.57
S0189,2024-07,4.78,6.1,5.65
S0189,2024-08,4.53,5.9,5.52
S0189,2024-09,4.78,7.0,7.59
S0189,2024-10,4.15,7.3,5.71
S0189,2024-11,4.31,11.7,9.46
S0189,2024-12,3.97,10.1,6.41
S0189,2025-01,4.32,8.2,6.95
S0189,2025-02,4.78,5.8,5.73
S0189,2025-03,4.78,8.8,8.59
S0189,2025-04,4.78,7.0,7.23
S0189,2025-05,4.78,7.6,7.33
S0189,2025-06,3.97,6.4,4.1
S0189,2025-07,3.84,8.6,5.49
S0189,2025-08,4.78,3.3,3.28
S0189,2025-09,4.51,7.4,6.88
S0189,2025-10,4.78,4.8,5.02
S0189,2025-11,3.86,11.6,7.74
S0189,2025-12,3.81,7.1,4.48
S0189,2026-01,4.78,3.4,3.32
S0189,2026-02,4.78,6.6,6.46
S0189,2026-03,4.78,6.4,6.49
S0189,2026-04,4.78,6.6,6.85
S0189,2026-05,4.78,6.1,6.13
S0189,2026-06,3.91,6.8,4.82
S0190,2024-07,205.57,70.4,51.64
S0190,2024-08,207.67,62.8,46.98
S0190,2024-09,245.68,21.0,18.75
S0190,2024-10,245.68,14.8,16.02
S0190,2024-11,245.68,36.0,38.37
S0190,2024-12,232.36,10.8,10.13
S0190,2025-01,245.68,0.6,0.7
S0190,2025-02,245.68,51.6,57.93
S0190,2025-03,245.68,9.4,9.04
S0190,2025-04,245.68,80.1,84.08
S0190,2025-05,245.68,23.1,23.24
S0190,2025-06,184.6,31.6,21.96
S0190,2025-07,188.53,67.8,46.85
S0190,2025-08,245.68,52.2,53.52
S0190,2025-09,215.33,45.9,36.8
S0190,2025-10,245.68,38.3,38.45
S0190,2025-11,245.68,17.2,15.79
S0190,2025-12,226.36,0.1,0.1
S0190,2026-01,245.68,27.5,27.82
S0190,2026-02,207.16,43.2,33.74
S0190,2026-03,245.68,14.0,13.66
S0190,2026-04,245.68,23.1,22.08
S0190,2026-05,193.4,43.3,30.52
S0190,2026-06,245.68,37.9,36.12
S0191,2024-07,2.0,45.6,46.86
S0191,2024-08,1.57,85.0,49.72
S0191,2024-09,2.0,102.4,102.69
S0191,2024-10,2.0,83.0,84.29
S0191,2024-11,2.0,145.3,148.03
S0191,2024-12,2.0,113.7,108.34
S0191,2025-01,1.54,158.4,87.96
S0191,2025-02,2.0,83.9,84.12
S0191,2025-03,2.0,64.4,66.14
S0191,2025-04,2.0,121.0,121.38
S0191,2025-05,2.0,29.4,30.11
S0191,2025-06,2.0,101.4,97.87
S0191,2025-07,1.6,146.2,88.1
S0191,2025-08,2.0,27.1,25.13
S0191,2025-09,2.0,65.2,71.03
S0191,2025-10,2.0,1.5,1.53
S0191,2025-11,2.0,27.1,28.98
S0191,2025-12,2.0,131.9,128.1
S0191,2026-01,2.0,69.1,73.97
S0191,2026-02,2.0,36.8,39.04
S0191,2026-03,2.0,42.1,40.14
S0191,2026-04,2.0,68.8,65.83
S0191,2026-05,2.0,54.8,51.31
S0191,2026-06,2.0,76.4,73.13
S0192,2024-07,12.1,31.8,31.96
S0192,2024-08,9.94,54.8,39.13
S0192,2024-09,10.52,44.6,35.28
S0192,2024-10,9.73,53.4,40.06
S0192,2024-11,12.1,40.2,38.32
S0192,2024-12,12.1,32.6,34.52
S0192,2025-01,11.31,28.9,26.86
S0192,2025-02,12.1,32.8,30.28
S0192,2025-03,12.1,38.9,39.11
S0192,2025-04,12.1,38.6,40.43
S0192,2025-05,12.1,38.2,40.59
S0192,2025-06,12.1,31.1,28.94
S0192,2025-07,12.1,26.2,26.3
S0192,2025-08,12.1,33.6,31.97
S0192,2025-09,12.1,34.6,34.36
S0192,2025-10,12.1,27.2,29.22
S0192,2025-11,12.1,32.8,32.07
S0192,2025-12,12.1,25.5,25.87
S0192,2026-01,10.8,36.1,30.03
S0192,2026-02,12.1,27.8,28.07
S0192,2026-03,12.1,29.7,29.88
S0192,2026-04,12.1,38.7,36.95
S0192,2026-05,12.1,30.4,30.23
S0192,2026-06,9.16,39.2,25.68
S0193,2024-07,186.66,34.4,22.79
S0193,2024-08,238.34,19.6,18.27
S0193,2024-09,207.93,31.3,23.9
S0193,2024-10,238.34,18.6,19.74
S0193,2024-11,218.2,25.2,22.75
S0193,2024-12,219.18,18.3,16.81
S0193,2025-01,238.34,24.1,22.48
S0193,2025-02,238.34,13.3,13.85
S0193,2025-03,238.34,24.1,24.66
S0193,2025-04,238.34,22.2,22.54
S0193,2025-05,238.34,22.6,22.91
S0193,2025-06,238.34,19.5,20.28
S0193,2025-07,197.19,37.9,24.43
S0193,2025-08,238.34,18.2,19.22
S0193,2025-09,238.34,20.7,20.1
S0193,2025-10,238.34,17.7,16.98
S0193,2025-11,179.7,45.9,29.25
S0193,2025-12,238.34,16.7,16.75
S0193,2026-01,196.71,36.7,27.36
S0193,2026-02,238.34,18.9,18.75
S0193,2026-03,238.34,25.1,26.15
S0193,2026-04,238.34,19.4,19.57
S0193,2026-05,187.43,35.1,23.21
S0193,2026-06,238.34,14.6,14.63
S0194,2024-07,10.15,43.8,45.52
S0194,2024-08,10.15,47.0,44.54
S0194,2024-09,10.15,53.3,52.03
S0194,2024-10,7.76,71.5,52.02
S0194,2024-11,10.15,50.9,50.84
S0194,2024-12,7.72,58.5,44.0
S0194,2025-01,10.15,38.3,38.63
S0194,2025-02,10.15,46.0,45.4
S0194,2025-03,7.92,67.9,52.0
S0194,2025-04,10.15,52.8,54.29
S0194,2025-05,10.15,54.4,57.69
S0194,2025-06,9.26,40.4,37.1
S0194,2025-07,8.33,49.8,38.2
S0194,2025-08,10.15,41.7,43.68
S0194,2025-09,10.15,47.8,45.86
S0194,2025-10,10.15,55.5,52.36
S0194,2025-11,8.6,53.0,47.43
S0194,2025-12,10.15,34.5,34.16
S0194,2026-01,7.85,49.0,35.88
S0194,2026-02,9.44,25.4,25.77
S0194,2026-03,10.15,43.9,47.45
S0194,2026-04,8.11,65.2,53.89
